stream,department,job_role,company_level,company_name,location,required_skills,cgpa_range
UG,BA,Content Analyst,Mid,LTIMindtree,Hyderabad,Content Writing,6.5 - 7.9
UG,BCA,Web Developer,Mid,Birlasoft,Hyderabad,"HTML, CSS, JS",6.5 - 7.9
UG,BSc,Data Analyst,Mid,Freshworks,Chennai,"Excel, SQL",6.5 - 7.9
UG,BA,HR Executive,Mid,Freshworks,Chennai,Recruitment,6.5 - 7.9
UG,BCA,Junior Software Developer,Mid,Zoho,Mumbai,"Python, Java",6.5 - 7.9
UG,BCA,Web Developer,Mid,Zoho,Bengaluru,"HTML, CSS, JS",6.5 - 7.9
UG,BCA,Database Assistant,Mid,Virtusa,Pune,MySQL,6.5 - 7.9
UG,BCA,QA Tester,Mid,Hexaware,Hyderabad,Manual Testing,6.5 - 7.9
UG,BCom,Finance Executive,Mid,Birlasoft,Chennai,Finance Basics,6.5 - 7.9
UG,BCom,Business Analyst,Mid,UST Global,Hyderabad,"Excel, Reporting",6.5 - 7.9
UG,BSc,Research Assistant,Mid,Freshworks,Pune,Data Collection,6.5 - 7.9
UG,BCom,Audit Assistant,Mid,UST Global,Chennai,Auditing,6.5 - 7.9
UG,BSc,Research Assistant,Mid,Virtusa,Hyderabad,Data Collection,6.5 - 7.9
UG,BCom,Finance Executive,Mid,Zoho,Pune,Finance Basics,6.5 - 7.9
UG,BCom,Audit Assistant,Mid,LTIMindtree,Delhi,Auditing,6.5 - 7.9
UG,BA,Marketing Executive,Mid,Virtusa,Chennai,Digital Marketing,6.5 - 7.9
UG,BA,Operations Coordinator,Mid,Zoho,Pune,Operations,6.5 - 7.9
UG,BCom,Accounts Executive,Mid,Hexaware,Mumbai,"Accounting, Tally",6.5 - 7.9
UG,BA,HR Executive,Mid,Freshworks,Mumbai,Recruitment,6.5 - 7.9
UG,BSc,Junior Scientist,Mid,LTIMindtree,Mumbai,Scientific Methods,6.5 - 7.9
UG,BCA,Database Assistant,Mid,Virtusa,Delhi,MySQL,6.5 - 7.9
UG,BSc,Junior Scientist,Mid,Mphasis,Bengaluru,Scientific Methods,6.5 - 7.9
UG,BSc,Lab Assistant,Mid,Hexaware,Hyderabad,Lab Techniques,6.5 - 7.9
UG,BA,Operations Coordinator,Mid,Freshworks,Hyderabad,Operations,6.5 - 7.9
UG,BSc,Junior Scientist,Mid,Birlasoft,Chennai,Scientific Methods,6.5 - 7.9
UG,BCA,Junior Software Developer,Mid,Birlasoft,Chennai,"Python, Java",6.5 - 7.9
UG,BCA,Web Developer,Mid,Virtusa,Delhi,"HTML, CSS, JS",6.5 - 7.9
UG,BCA,QA Tester,Mid,Zoho,Pune,Manual Testing,6.5 - 7.9
UG,BA,Research Assistant,Mid,Hexaware,Hyderabad,Documentation,6.5 - 7.9
UG,BCA,Junior Software Developer,Mid,Virtusa,Chennai,"Python, Java",6.5 - 7.9
UG,BCA,Junior Software Developer,Mid,Virtusa,Mumbai,"Python, Java",6.5 - 7.9
UG,BSc,Lab Assistant,Mid,Birlasoft,Mumbai,Lab Techniques,6.5 - 7.9
UG,BSc,Research Assistant,Mid,Hexaware,Bengaluru,Data Collection,6.5 - 7.9
UG,BA,HR Executive,Mid,Hexaware,Chennai,Recruitment,6.5 - 7.9
UG,BCom,Business Analyst,Mid,Mphasis,Hyderabad,"Excel, Reporting",6.5 - 7.9
UG,BA,Operations Coordinator,Mid,Zoho,Chennai,Operations,6.5 - 7.9
UG,BCom,Audit Assistant,Mid,Hexaware,Mumbai,Auditing,6.5 - 7.9
UG,BA,Operations Coordinator,Mid,Hexaware,Hyderabad,Operations,6.5 - 7.9
UG,BA,Content Analyst,Mid,Freshworks,Mumbai,Content Writing,6.5 - 7.9
UG,BSc,Lab Assistant,Mid,Birlasoft,Chennai,Lab Techniques,6.5 - 7.9
UG,BSc,Quality Analyst,Mid,Freshworks,Bengaluru,Basic QA,6.5 - 7.9
UG,BA,Operations Coordinator,Mid,Freshworks,Mumbai,Operations,6.5 - 7.9
UG,BCom,Operations Executive,Mid,Mphasis,Bengaluru,Business Ops,6.5 - 7.9
UG,BCA,System Support Executive,Mid,UST Global,Chennai,"OS, Networking",6.5 - 7.9
UG,BCom,Accounts Executive,Mid,Zoho,Delhi,"Accounting, Tally",6.5 - 7.9
UG,BCA,Web Developer,Mid,Birlasoft,Pune,"HTML, CSS, JS",6.5 - 7.9
UG,BA,Research Assistant,Mid,Mphasis,Delhi,Documentation,6.5 - 7.9
UG,BA,Marketing Executive,Mid,UST Global,Pune,Digital Marketing,6.5 - 7.9
UG,BCom,Accounts Executive,Mid,Mphasis,Pune,"Accounting, Tally",6.5 - 7.9
UG,BCom,Business Analyst,Mid,LTIMindtree,Pune,"Excel, Reporting",6.5 - 7.9
UG,BA,HR Executive,Mid,Hexaware,Bengaluru,Recruitment,6.5 - 7.9
UG,BSc,Junior Scientist,Mid,UST Global,Hyderabad,Scientific Methods,6.5 - 7.9
UG,BCA,Database Assistant,Mid,LTIMindtree,Bengaluru,MySQL,6.5 - 7.9
UG,BA,Content Analyst,Mid,UST Global,Hyderabad,Content Writing,6.5 - 7.9
UG,BCom,Operations Executive,Mid,LTIMindtree,Mumbai,Business Ops,6.5 - 7.9
UG,BCom,Audit Assistant,Mid,Zoho,Hyderabad,Auditing,6.5 - 7.9
UG,BCom,Operations Executive,Mid,Freshworks,Pune,Business Ops,6.5 - 7.9
UG,BCA,Database Assistant,Mid,Zoho,Hyderabad,MySQL,6.5 - 7.9
UG,BCom,Finance Executive,Mid,UST Global,Hyderabad,Finance Basics,6.5 - 7.9
UG,BA,HR Executive,Mid,Birlasoft,Chennai,Recruitment,6.5 - 7.9
UG,BA,Operations Coordinator,Mid,Virtusa,Hyderabad,Operations,6.5 - 7.9
UG,BCom,Business Analyst,Mid,Zoho,Mumbai,"Excel, Reporting",6.5 - 7.9
UG,BSc,Lab Assistant,Mid,Hexaware,Bengaluru,Lab Techniques,6.5 - 7.9
UG,BCom,Audit Assistant,Mid,Zoho,Hyderabad,Auditing,6.5 - 7.9
UG,BSc,Junior Scientist,Mid,UST Global,Pune,Scientific Methods,6.5 - 7.9
UG,BA,Research Assistant,Mid,LTIMindtree,Pune,Documentation,6.5 - 7.9
UG,BA,Operations Coordinator,Mid,Mphasis,Delhi,Operations,6.5 - 7.9
UG,BA,Research Assistant,Mid,LTIMindtree,Chennai,Documentation,6.5 - 7.9
UG,BA,HR Executive,Mid,Freshworks,Pune,Recruitment,6.5 - 7.9
UG,BA,HR Executive,Mid,Mphasis,Bengaluru,Recruitment,6.5 - 7.9
UG,BCA,Junior Software Developer,Mid,Virtusa,Mumbai,"Python, Java",6.5 - 7.9
UG,BCom,Accounts Executive,Mid,Virtusa,Delhi,"Accounting, Tally",6.5 - 7.9
UG,BCom,Operations Executive,Mid,Freshworks,Mumbai,Business Ops,6.5 - 7.9
UG,BCom,Operations Executive,Mid,Zoho,Mumbai,Business Ops,6.5 - 7.9
UG,BCom,Operations Executive,Mid,UST Global,Chennai,Business Ops,6.5 - 7.9
UG,BSc,Data Analyst,Mid,UST Global,Mumbai,"Excel, SQL",6.5 - 7.9
UG,BA,Research Assistant,Mid,Zoho,Delhi,Documentation,6.5 - 7.9
UG,BSc,Junior Scientist,Mid,Birlasoft,Hyderabad,Scientific Methods,6.5 - 7.9
UG,BCom,Audit Assistant,Mid,UST Global,Delhi,Auditing,6.5 - 7.9
UG,BCA,Web Developer,Mid,Birlasoft,Hyderabad,"HTML, CSS, JS",6.5 - 7.9
UG,BCom,Business Analyst,Mid,Birlasoft,Hyderabad,"Excel, Reporting",6.5 - 7.9
UG,BCom,Accounts Executive,Mid,Virtusa,Hyderabad,"Accounting, Tally",6.5 - 7.9
UG,BA,Content Analyst,Mid,Freshworks,Hyderabad,Content Writing,6.5 - 7.9
UG,BCA,Web Developer,Mid,LTIMindtree,Hyderabad,"HTML, CSS, JS",6.5 - 7.9
UG,BA,Operations Coordinator,Mid,Hexaware,Bengaluru,Operations,6.5 - 7.9
UG,BSc,Research Assistant,Mid,Zoho,Bengaluru,Data Collection,6.5 - 7.9
UG,BCA,Database Assistant,Mid,Mphasis,Chennai,MySQL,6.5 - 7.9
UG,BSc,Data Analyst,Mid,Hexaware,Bengaluru,"Excel, SQL",6.5 - 7.9
UG,BCA,Database Assistant,Mid,Freshworks,Delhi,MySQL,6.5 - 7.9
UG,BCom,Business Analyst,Mid,Birlasoft,Mumbai,"Excel, Reporting",6.5 - 7.9
UG,BCA,QA Tester,Mid,Freshworks,Delhi,Manual Testing,6.5 - 7.9
UG,BCA,Web Developer,Mid,LTIMindtree,Chennai,"HTML, CSS, JS",6.5 - 7.9
UG,BCA,Junior Software Developer,Mid,Birlasoft,Mumbai,"Python, Java",6.5 - 7.9
UG,BSc,Research Assistant,Mid,Freshworks,Bengaluru,Data Collection,6.5 - 7.9
UG,BSc,Research Assistant,Mid,UST Global,Delhi,Data Collection,6.5 - 7.9
UG,BCA,Web Developer,Mid,Birlasoft,Chennai,"HTML, CSS, JS",6.5 - 7.9
UG,BA,HR Executive,Mid,UST Global,Chennai,Recruitment,6.5 - 7.9
UG,BA,Operations Coordinator,Mid,Hexaware,Pune,Operations,6.5 - 7.9
UG,BSc,Data Analyst,Mid,Birlasoft,Delhi,"Excel, SQL",6.5 - 7.9
UG,BA,HR Executive,Mid,Virtusa,Bengaluru,Recruitment,6.5 - 7.9
UG,BCom,Audit Assistant,Mid,Virtusa,Hyderabad,Auditing,6.5 - 7.9
UG,BCA,Database Assistant,Mid,Hexaware,Pune,MySQL,6.5 - 7.9
UG,BCom,Finance Executive,High,IBM,Bengaluru,Finance Basics,8.0 - 10.0
UG,BSc,Lab Assistant,High,Infosys,Hyderabad,Lab Techniques,8.0 - 10.0
UG,BA,Marketing Executive,High,Tech Mahindra,Bengaluru,Digital Marketing,8.0 - 10.0
UG,BCom,Operations Executive,High,IBM,Hyderabad,Business Ops,8.0 - 10.0
UG,BA,Operations Coordinator,High,Tech Mahindra,Mumbai,Operations,8.0 - 10.0
UG,BSc,Data Analyst,High,Tech Mahindra,Hyderabad,"Excel, SQL",8.0 - 10.0
UG,BSc,Data Analyst,High,IBM,Delhi,"Excel, SQL",8.0 - 10.0
UG,BCA,Database Assistant,High,TCS,Mumbai,MySQL,8.0 - 10.0
UG,BSc,Quality Analyst,High,IBM,Pune,Basic QA,8.0 - 10.0
UG,BCA,System Support Executive,High,Cognizant,Bengaluru,"OS, Networking",8.0 - 10.0
UG,BCom,Finance Executive,High,Amazon,Pune,Finance Basics,8.0 - 10.0
UG,BCom,Finance Executive,High,IBM,Bengaluru,Finance Basics,8.0 - 10.0
UG,BCA,Database Assistant,High,Infosys,Chennai,MySQL,8.0 - 10.0
UG,BCA,Web Developer,High,HCL,Pune,"HTML, CSS, JS",8.0 - 10.0
UG,BSc,Data Analyst,High,Tech Mahindra,Bengaluru,"Excel, SQL",8.0 - 10.0
UG,BCom,Accounts Executive,High,Cognizant,Delhi,"Accounting, Tally",8.0 - 10.0
UG,BA,HR Executive,High,Cognizant,Delhi,Recruitment,8.0 - 10.0
UG,BCA,Database Assistant,High,Accenture,Pune,MySQL,8.0 - 10.0
UG,BCA,QA Tester,High,Capgemini,Hyderabad,Manual Testing,8.0 - 10.0
UG,BA,Operations Coordinator,High,IBM,Chennai,Operations,8.0 - 10.0
UG,BA,Research Assistant,High,Cognizant,Bengaluru,Documentation,8.0 - 10.0
UG,BSc,Research Assistant,High,Infosys,Pune,Data Collection,8.0 - 10.0
UG,BCA,QA Tester,High,Wipro,Pune,Manual Testing,8.0 - 10.0
UG,BA,HR Executive,High,Accenture,Hyderabad,Recruitment,8.0 - 10.0
UG,BCom,Operations Executive,High,Amazon,Pune,Business Ops,8.0 - 10.0
UG,BCA,Database Assistant,High,IBM,Pune,MySQL,8.0 - 10.0
UG,BCA,System Support Executive,High,Wipro,Hyderabad,"OS, Networking",8.0 - 10.0
UG,BA,Content Analyst,High,IBM,Pune,Content Writing,8.0 - 10.0
UG,BSc,Research Assistant,High,Wipro,Bengaluru,Data Collection,8.0 - 10.0
UG,BCA,Junior Software Developer,High,Amazon,Hyderabad,"Python, Java",8.0 - 10.0
UG,BA,Operations Coordinator,High,Tech Mahindra,Delhi,Operations,8.0 - 10.0
UG,BSc,Lab Assistant,High,Wipro,Pune,Lab Techniques,8.0 - 10.0
UG,BSc,Data Analyst,High,Accenture,Delhi,"Excel, SQL",8.0 - 10.0
UG,BCA,QA Tester,High,HCL,Hyderabad,Manual Testing,8.0 - 10.0
UG,BCA,System Support Executive,High,Wipro,Delhi,"OS, Networking",8.0 - 10.0
UG,BCom,Accounts Executive,High,Wipro,Hyderabad,"Accounting, Tally",8.0 - 10.0
UG,BCom,Operations Executive,High,Cognizant,Pune,Business Ops,8.0 - 10.0
UG,BCom,Accounts Executive,High,Cognizant,Delhi,"Accounting, Tally",8.0 - 10.0
UG,BCom,Business Analyst,High,Amazon,Bengaluru,"Excel, Reporting",8.0 - 10.0
UG,BCom,Operations Executive,High,Amazon,Mumbai,Business Ops,8.0 - 10.0
UG,BSc,Quality Analyst,High,Amazon,Bengaluru,Basic QA,8.0 - 10.0
UG,BCA,Web Developer,High,Infosys,Delhi,"HTML, CSS, JS",8.0 - 10.0
UG,BA,Marketing Executive,High,IBM,Chennai,Digital Marketing,8.0 - 10.0
UG,BA,Content Analyst,High,Amazon,Bengaluru,Content Writing,8.0 - 10.0
UG,BCA,Junior Software Developer,High,IBM,Chennai,"Python, Java",8.0 - 10.0
UG,BSc,Quality Analyst,High,HCL,Pune,Basic QA,8.0 - 10.0
UG,BCA,QA Tester,High,Infosys,Delhi,Manual Testing,8.0 - 10.0
UG,BSc,Quality Analyst,High,HCL,Mumbai,Basic QA,8.0 - 10.0
UG,BA,Marketing Executive,High,TCS,Chennai,Digital Marketing,8.0 - 10.0
UG,BSc,Quality Analyst,High,Cognizant,Hyderabad,Basic QA,8.0 - 10.0
UG,BSc,Research Assistant,High,Accenture,Pune,Data Collection,8.0 - 10.0
UG,BCom,Audit Assistant,High,Infosys,Delhi,Auditing,8.0 - 10.0
UG,BCom,Operations Executive,High,IBM,Delhi,Business Ops,8.0 - 10.0
UG,BA,Marketing Executive,High,HCL,Bengaluru,Digital Marketing,8.0 - 10.0
UG,BA,Marketing Executive,High,Infosys,Delhi,Digital Marketing,8.0 - 10.0
UG,BA,Operations Coordinator,High,Amazon,Mumbai,Operations,8.0 - 10.0
UG,BCA,QA Tester,High,Cognizant,Delhi,Manual Testing,8.0 - 10.0
UG,BCA,Web Developer,High,Infosys,Pune,"HTML, CSS, JS",8.0 - 10.0
UG,BCA,Junior Software Developer,High,Accenture,Chennai,"Python, Java",8.0 - 10.0
UG,BCA,Database Assistant,High,Infosys,Chennai,MySQL,8.0 - 10.0
UG,BA,Content Analyst,High,Wipro,Chennai,Content Writing,8.0 - 10.0
UG,BCom,Business Analyst,High,Infosys,Delhi,"Excel, Reporting",8.0 - 10.0
UG,BSc,Quality Analyst,High,Tech Mahindra,Mumbai,Basic QA,8.0 - 10.0
UG,BCom,Accounts Executive,High,Amazon,Chennai,"Accounting, Tally",8.0 - 10.0
UG,BA,Content Analyst,High,Amazon,Hyderabad,Content Writing,8.0 - 10.0
UG,BCA,Junior Software Developer,High,Capgemini,Pune,"Python, Java",8.0 - 10.0
UG,BSc,Quality Analyst,High,HCL,Chennai,Basic QA,8.0 - 10.0
UG,BCA,QA Tester,High,Amazon,Bengaluru,Manual Testing,8.0 - 10.0
UG,BCom,Operations Executive,High,IBM,Delhi,Business Ops,8.0 - 10.0
UG,BCom,Audit Assistant,High,Tech Mahindra,Delhi,Auditing,8.0 - 10.0
PG,MCA,System Architect,Startup,Fractal Analytics,Hyderabad,System Design,5.0 - 6.4
PG,MCA,Software Engineer,Startup,BrowserStack,Mumbai,"Java, Python",5.0 - 6.4
PG,MBA,Product Manager,Startup,Navi,Chennai,Product Strategy,5.0 - 6.4
PG,MSc,Analytics Consultant,Startup,CRED,Pune,Data Analytics,5.0 - 6.4
PG,MBA,Business Analyst,Startup,BrowserStack,Bengaluru,Business Analysis,5.0 - 6.4
PG,MSc,Lab Scientist,Startup,Navi,Chennai,Advanced Lab Skills,5.0 - 6.4
PG,MBA,Product Manager,Startup,Slice,Chennai,Product Strategy,5.0 - 6.4
PG,MTech,Automation Engineer,Startup,BrowserStack,Gurgaon,Automation Tools,5.0 - 6.4
PG,MTech,Design Specialist,Startup,Innovaccer,Chennai,Advanced Design,5.0 - 6.4
PG,MCA,System Architect,Startup,Navi,Mumbai,System Design,5.0 - 6.4
PG,MTech,Project Engineer,Startup,BrowserStack,Bengaluru,Technical Projects,5.0 - 6.4
PG,MSc,Data Scientist,Startup,Postman,Gurgaon,"Python, Statistics",5.0 - 6.4
PG,MCA,Software Engineer,Startup,Navi,Bengaluru,"Java, Python",5.0 - 6.4
PG,MSc,Lab Scientist,Startup,Fractal Analytics,Bengaluru,Advanced Lab Skills,5.0 - 6.4
PG,MTech,Systems Engineer,Startup,Jupiter,Chennai,System Engineering,5.0 - 6.4
PG,MTech,Project Engineer,Startup,Innovaccer,Hyderabad,Technical Projects,5.0 - 6.4
PG,MTech,Design Specialist,Startup,BrowserStack,Bengaluru,Advanced Design,5.0 - 6.4
PG,MBA,HR Manager,Startup,Slice,Chennai,Human Resources,5.0 - 6.4
PG,MSc,Lab Scientist,Startup,Jupiter,Hyderabad,Advanced Lab Skills,5.0 - 6.4
PG,MCA,Cloud Engineer,Startup,CRED,Mumbai,"AWS, Azure",5.0 - 6.4
PG,MTech,Design Specialist,Startup,Razorpay,Hyderabad,Advanced Design,5.0 - 6.4
PG,MBA,Marketing Manager,Startup,Zerodha,Bengaluru,Marketing Strategy,5.0 - 6.4
PG,MBA,Operations Manager,Startup,CRED,Bengaluru,Operations,5.0 - 6.4
PG,MBA,Operations Manager,Startup,Innovaccer,Mumbai,Operations,5.0 - 6.4
PG,MBA,HR Manager,Startup,BrowserStack,Gurgaon,Human Resources,5.0 - 6.4
PG,MSc,Analytics Consultant,Startup,BrowserStack,Mumbai,Data Analytics,5.0 - 6.4
PG,MBA,HR Manager,Startup,Groww,Bengaluru,Human Resources,5.0 - 6.4
PG,MSc,Data Scientist,Startup,Fractal Analytics,Mumbai,"Python, Statistics",5.0 - 6.4
PG,MCA,Software Engineer,Startup,Razorpay,Hyderabad,"Java, Python",5.0 - 6.4
PG,MCA,Cloud Engineer,Startup,Jupiter,Bengaluru,"AWS, Azure",5.0 - 6.4
PG,MTech,Automation Engineer,Startup,Zerodha,Gurgaon,Automation Tools,5.0 - 6.4
PG,MTech,Systems Engineer,Startup,Fractal Analytics,Mumbai,System Engineering,5.0 - 6.4
PG,MBA,Marketing Manager,Startup,CRED,Hyderabad,Marketing Strategy,5.0 - 6.4
PG,MBA,Product Manager,Startup,CRED,Pune,Product Strategy,5.0 - 6.4
PG,MBA,Business Analyst,Startup,Zerodha,Pune,Business Analysis,5.0 - 6.4
PG,MCA,Cloud Engineer,Startup,Postman,Gurgaon,"AWS, Azure",5.0 - 6.4
PG,MCA,Backend Developer,Startup,Slice,Hyderabad,Spring Boot,5.0 - 6.4
PG,MSc,ML Engineer,Startup,Slice,Chennai,Machine Learning,5.0 - 6.4
PG,MTech,Design Specialist,Startup,Chargebee,Pune,Advanced Design,5.0 - 6.4
PG,MTech,Design Specialist,Startup,BrowserStack,Bengaluru,Advanced Design,5.0 - 6.4
PG,MCA,Cloud Engineer,Startup,Fractal Analytics,Chennai,"AWS, Azure",5.0 - 6.4
PG,MTech,R&D Engineer,Startup,Groww,Pune,Advanced Engineering,5.0 - 6.4
PG,MBA,Operations Manager,Startup,Razorpay,Pune,Operations,5.0 - 6.4
PG,MBA,Business Analyst,Startup,BrowserStack,Gurgaon,Business Analysis,5.0 - 6.4
PG,MSc,Analytics Consultant,Startup,Zerodha,Mumbai,Data Analytics,5.0 - 6.4
PG,MTech,Systems Engineer,Startup,Razorpay,Hyderabad,System Engineering,5.0 - 6.4
PG,MBA,Operations Manager,Startup,Razorpay,Pune,Operations,5.0 - 6.4
PG,MCA,DevOps Engineer,Startup,Groww,Hyderabad,"Docker, CI/CD",5.0 - 6.4
PG,MTech,Project Engineer,Startup,Slice,Pune,Technical Projects,5.0 - 6.4
PG,MCA,Backend Developer,Startup,Innovaccer,Gurgaon,Spring Boot,5.0 - 6.4
PG,MTech,Project Engineer,Startup,BrowserStack,Gurgaon,Technical Projects,5.0 - 6.4
PG,MTech,Automation Engineer,Startup,Postman,Pune,Automation Tools,5.0 - 6.4
PG,MBA,Operations Manager,Startup,Razorpay,Pune,Operations,5.0 - 6.4
PG,MBA,Business Analyst,Startup,Zerodha,Mumbai,Business Analysis,5.0 - 6.4
PG,MBA,Operations Manager,Startup,Navi,Mumbai,Operations,5.0 - 6.4
PG,MCA,System Architect,Startup,CRED,Chennai,System Design,5.0 - 6.4
PG,MSc,ML Engineer,Startup,Postman,Hyderabad,Machine Learning,5.0 - 6.4
PG,MSc,ML Engineer,Startup,Zerodha,Bengaluru,Machine Learning,5.0 - 6.4
PG,MSc,Data Scientist,Startup,Fractal Analytics,Pune,"Python, Statistics",5.0 - 6.4
PG,MSc,ML Engineer,Startup,BrowserStack,Gurgaon,Machine Learning,5.0 - 6.4
PG,MCA,System Architect,Startup,Chargebee,Bengaluru,System Design,5.0 - 6.4
PG,MTech,Automation Engineer,Startup,Slice,Mumbai,Automation Tools,5.0 - 6.4
PG,MCA,DevOps Engineer,Startup,BrowserStack,Gurgaon,"Docker, CI/CD",5.0 - 6.4
PG,MTech,Systems Engineer,Startup,Zerodha,Gurgaon,System Engineering,5.0 - 6.4
PG,MCA,Backend Developer,Startup,Fractal Analytics,Gurgaon,Spring Boot,5.0 - 6.4
PG,MCA,Cloud Engineer,Startup,Chargebee,Hyderabad,"AWS, Azure",5.0 - 6.4
PG,MSc,Analytics Consultant,Startup,CRED,Hyderabad,Data Analytics,5.0 - 6.4
PG,MCA,DevOps Engineer,Startup,Chargebee,Bengaluru,"Docker, CI/CD",5.0 - 6.4
PG,MCA,System Architect,Startup,CRED,Chennai,System Design,5.0 - 6.4
PG,MTech,Automation Engineer,Startup,Postman,Bengaluru,Automation Tools,5.0 - 6.4
PG,MTech,Systems Engineer,Startup,Innovaccer,Mumbai,System Engineering,5.0 - 6.4
PG,MBA,Business Analyst,Startup,Innovaccer,Bengaluru,Business Analysis,5.0 - 6.4
PG,MCA,Backend Developer,Startup,Groww,Gurgaon,Spring Boot,5.0 - 6.4
PG,MCA,DevOps Engineer,Startup,Chargebee,Gurgaon,"Docker, CI/CD",5.0 - 6.4
PG,MTech,Project Engineer,Startup,Groww,Pune,Technical Projects,5.0 - 6.4
PG,MCA,DevOps Engineer,Startup,Razorpay,Gurgaon,"Docker, CI/CD",5.0 - 6.4
PG,MTech,R&D Engineer,Startup,Slice,Mumbai,Advanced Engineering,5.0 - 6.4
PG,MSc,Research Scientist,Startup,BrowserStack,Mumbai,Research Methods,5.0 - 6.4
PG,MSc,Data Scientist,Startup,Groww,Pune,"Python, Statistics",5.0 - 6.4
PG,MCA,Software Engineer,Startup,Slice,Bengaluru,"Java, Python",5.0 - 6.4
PG,MBA,Operations Manager,Startup,Fractal Analytics,Gurgaon,Operations,5.0 - 6.4
PG,MCA,Software Engineer,Startup,Zerodha,Chennai,"Java, Python",5.0 - 6.4
PG,MCA,System Architect,Startup,Fractal Analytics,Chennai,System Design,5.0 - 6.4
PG,MBA,Marketing Manager,Startup,Groww,Gurgaon,Marketing Strategy,5.0 - 6.4
PG,MTech,Automation Engineer,Startup,Navi,Chennai,Automation Tools,5.0 - 6.4
PG,MSc,ML Engineer,Startup,Slice,Pune,Machine Learning,5.0 - 6.4
PG,MBA,Marketing Manager,Startup,Jupiter,Mumbai,Marketing Strategy,5.0 - 6.4
PG,MSc,ML Engineer,Startup,BrowserStack,Hyderabad,Machine Learning,5.0 - 6.4
PG,MTech,Project Engineer,Startup,Innovaccer,Pune,Technical Projects,5.0 - 6.4
PG,MCA,Cloud Engineer,Startup,Fractal Analytics,Mumbai,"AWS, Azure",5.0 - 6.4
PG,MCA,System Architect,Startup,Postman,Chennai,System Design,5.0 - 6.4
PG,MBA,Operations Manager,Startup,Groww,Mumbai,Operations,5.0 - 6.4
PG,MSc,Data Scientist,Startup,Razorpay,Gurgaon,"Python, Statistics",5.0 - 6.4
PG,MBA,Business Analyst,Startup,Navi,Mumbai,Business Analysis,5.0 - 6.4
PG,MTech,R&D Engineer,Startup,Groww,Hyderabad,Advanced Engineering,5.0 - 6.4
PG,MCA,DevOps Engineer,Startup,Postman,Chennai,"Docker, CI/CD",5.0 - 6.4
PG,MCA,DevOps Engineer,Startup,Slice,Pune,"Docker, CI/CD",5.0 - 6.4
PG,MSc,Data Scientist,Startup,Innovaccer,Hyderabad,"Python, Statistics",5.0 - 6.4
PG,MCA,System Architect,Startup,Innovaccer,Gurgaon,System Design,5.0 - 6.4
PG,MTech,Systems Engineer,Startup,Navi,Bengaluru,System Engineering,5.0 - 6.4
PG,MTech,R&D Engineer,Startup,Navi,Pune,Advanced Engineering,5.0 - 6.4
PG,MTech,Systems Engineer,Startup,Chargebee,Pune,System Engineering,5.0 - 6.4
PG,MBA,Product Manager,Startup,Razorpay,Pune,Product Strategy,5.0 - 6.4
PG,MCA,System Architect,Startup,Fractal Analytics,Pune,System Design,5.0 - 6.4
PG,MCA,Cloud Engineer,Startup,CRED,Bengaluru,"AWS, Azure",5.0 - 6.4
PG,MBA,Operations Manager,Startup,Groww,Gurgaon,Operations,5.0 - 6.4
PG,MTech,Automation Engineer,Startup,Chargebee,Gurgaon,Automation Tools,5.0 - 6.4
PG,MTech,R&D Engineer,Startup,Fractal Analytics,Chennai,Advanced Engineering,5.0 - 6.4
PG,MBA,Business Analyst,Startup,BrowserStack,Bengaluru,Business Analysis,5.0 - 6.4
PG,MTech,Project Engineer,Startup,Postman,Pune,Technical Projects,5.0 - 6.4
PG,MBA,Product Manager,Startup,Zerodha,Bengaluru,Product Strategy,5.0 - 6.4
PG,MSc,ML Engineer,Startup,Zerodha,Chennai,Machine Learning,5.0 - 6.4
PG,MCA,DevOps Engineer,Startup,CRED,Gurgaon,"Docker, CI/CD",5.0 - 6.4
PG,MSc,Research Scientist,Startup,Fractal Analytics,Hyderabad,Research Methods,5.0 - 6.4
PG,MTech,Automation Engineer,Startup,CRED,Chennai,Automation Tools,5.0 - 6.4
PG,MTech,Systems Engineer,Startup,Chargebee,Pune,System Engineering,5.0 - 6.4
PG,MBA,Product Manager,Startup,Razorpay,Chennai,Product Strategy,5.0 - 6.4
PG,MCA,Cloud Engineer,Startup,CRED,Mumbai,"AWS, Azure",5.0 - 6.4
PG,MCA,Backend Developer,Startup,Innovaccer,Mumbai,Spring Boot,5.0 - 6.4
PG,MTech,Project Engineer,Startup,BrowserStack,Hyderabad,Technical Projects,5.0 - 6.4
PG,MBA,HR Manager,Startup,Postman,Gurgaon,Human Resources,5.0 - 6.4
PG,MBA,HR Manager,Startup,Slice,Mumbai,Human Resources,5.0 - 6.4
PG,MCA,System Architect,Startup,BrowserStack,Mumbai,System Design,5.0 - 6.4
PG,MBA,HR Manager,Startup,Slice,Bengaluru,Human Resources,5.0 - 6.4
PG,MBA,HR Manager,Startup,Chargebee,Chennai,Human Resources,5.0 - 6.4
PG,MBA,Product Manager,Startup,Postman,Hyderabad,Product Strategy,5.0 - 6.4
PG,MSc,Research Scientist,Startup,CRED,Hyderabad,Research Methods,5.0 - 6.4
PG,MSc,Research Scientist,Startup,Jupiter,Hyderabad,Research Methods,5.0 - 6.4
PG,MBA,HR Manager,Startup,Fractal Analytics,Gurgaon,Human Resources,5.0 - 6.4
