stream,department,course,job_role,company_level,company_name,location,required_skill
PG,M.Sc,Science,Data Scientist,Startup,AIIMS,Mumbai,"python,statistics,machine learning"
PG,M.Sc,Science,Data Scientist,Startup,Aster,Mumbai,"python,statistics,machine learning"
PG,M.Sc,Science,Research Analyst,Startup,Apollo Hospitals,Mumbai,"research methodology,data analysis"
PG,M.Sc,Science,Data Scientist,Startup,Fortis,Bangalore,"python,statistics,machine learning"
PG,M.Sc,Science,Data Scientist,Startup,Fortis,Delhi,"python,statistics,machine learning"
PG,M.Sc,Science,Research Analyst,Startup,Practo,Pune,"research methodology,data analysis"
PG,M.Sc,Science,Research Analyst,Startup,Fortis,Bangalore,"research methodology,data analysis"
PG,M.Sc,Science,Research Analyst,Startup,Narayana Health,Pune,"research methodology,data analysis"
PG,M.Sc,Science,Data Scientist,Startup,PharmEasy,Pune,"python,statistics,machine learning"
PG,M.Sc,Science,Research Analyst,Startup,Fortis,Mumbai,"research methodology,data analysis"
PG,M.Sc,Science,Data Scientist,Startup,Practo,Delhi,"python,statistics,machine learning"
PG,M.Sc,Science,Data Scientist,Startup,AIIMS,Delhi,"python,statistics,machine learning"
PG,M.Sc,Science,Data Scientist,Startup,Practo,Chennai,"python,statistics,machine learning"
PG,M.Sc,Science,Research Analyst,Startup,Fortis,Pune,"research methodology,data analysis"
PG,M.Sc,Science,Research Analyst,Startup,1mg,Mumbai,"research methodology,data analysis"
PG,M.Sc,Science,Research Analyst,Startup,1mg,Delhi,"research methodology,data analysis"
PG,M.Sc,Science,Data Scientist,Startup,Aster,Pune,"python,statistics,machine learning"
PG,M.Sc,Science,Research Analyst,Startup,Aster,Delhi,"research methodology,data analysis"
PG,M.Sc,Science,Data Scientist,Startup,PharmEasy,Pune,"python,statistics,machine learning"
PG,M.Sc,Science,Data Scientist,Startup,Narayana Health,Hyderabad,"python,statistics,machine learning"
PG,M.Sc,Science,Research Analyst,Startup,Aster,Bangalore,"research methodology,data analysis"
PG,M.Sc,Science,Research Analyst,Startup,Fortis,Mumbai,"research methodology,data analysis"
PG,M.Sc,Science,Research Analyst,Startup,1mg,Delhi,"research methodology,data analysis"
PG,M.Sc,Science,Data Scientist,Startup,Aster,Bangalore,"python,statistics,machine learning"
PG,M.Sc,Science,Research Analyst,Startup,Aster,Mumbai,"research methodology,data analysis"
PG,M.Sc,Science,Research Analyst,Startup,Aster,Bangalore,"research methodology,data analysis"
PG,M.Sc,Science,Research Analyst,Startup,Aster,Mumbai,"research methodology,data analysis"
PG,M.Sc,Science,Research Analyst,Startup,Aster,Hyderabad,"research methodology,data analysis"
PG,M.Sc,Science,Research Analyst,Startup,Narayana Health,Pune,"research methodology,data analysis"
PG,M.Sc,Science,Research Analyst,Startup,Narayana Health,Pune,"research methodology,data analysis"
PG,M.Sc,Science,Research Analyst,Startup,AIIMS,Delhi,"research methodology,data analysis"
PG,M.Sc,Science,Data Scientist,Startup,AIIMS,Pune,"python,statistics,machine learning"
PG,M.Sc,Science,Research Analyst,Startup,PharmEasy,Pune,"research methodology,data analysis"
PG,M.Sc,Science,Data Scientist,Startup,AIIMS,Hyderabad,"python,statistics,machine learning"
PG,M.Sc,Science,Data Scientist,Startup,PharmEasy,Delhi,"python,statistics,machine learning"
PG,M.Sc,Science,Research Analyst,Startup,Practo,Bangalore,"research methodology,data analysis"
PG,M.Sc,Science,Data Scientist,Startup,Medanta,Delhi,"python,statistics,machine learning"
PG,M.Sc,Science,Research Analyst,Startup,Aster,Delhi,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,High,Narayana Health,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,High,Narayana Health,Pune,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,High,Aster,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,High,Narayana Health,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,High,Aster,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,High,Apollo Hospitals,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,High,Medanta,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,High,Medanta,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,High,Practo,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,High,Practo,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Mid,Apollo Hospitals,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Mid,Practo,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Mid,1mg,Hyderabad,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Mid,Apollo Hospitals,Chennai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Mid,Aster,Delhi,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Mid,Apollo Hospitals,Hyderabad,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Mid,Narayana Health,Chennai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Mid,Apollo Hospitals,Pune,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Mid,Fortis,Pune,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Mid,Narayana Health,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Mid,Aster,Pune,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Mid,1mg,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Mid,Medanta,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Mid,Narayana Health,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Mid,Medanta,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Mid,AIIMS,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Mid,Practo,Bangalore,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Mid,Medanta,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Mid,AIIMS,Chennai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Mid,1mg,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Mid,AIIMS,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Mid,Practo,Bangalore,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Mid,PharmEasy,Chennai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Mid,1mg,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Mid,Fortis,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Low,Medanta,Pune,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Low,Medanta,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Low,1mg,Pune,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Low,1mg,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Low,Practo,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Low,Fortis,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Low,1mg,Pune,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Low,Practo,Pune,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Low,Medanta,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Low,1mg,Delhi,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Low,Apollo Hospitals,Hyderabad,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Low,Narayana Health,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Low,Apollo Hospitals,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Low,Aster,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Low,AIIMS,Bangalore,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Low,Narayana Health,Pune,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Low,1mg,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Low,1mg,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Low,1mg,Pune,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Low,Fortis,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Low,Medanta,Delhi,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Low,Apollo Hospitals,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Low,Narayana Health,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Low,Aster,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Low,Apollo Hospitals,Bangalore,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Low,1mg,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Low,1mg,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Low,AIIMS,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Low,AIIMS,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Low,Aster,Pune,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Low,Medanta,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Low,Practo,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Low,Medanta,Bangalore,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Low,PharmEasy,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Low,Fortis,Pune,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Low,AIIMS,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Low,Narayana Health,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Low,Aster,Pune,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Low,Apollo Hospitals,Pune,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Low,Narayana Health,Delhi,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Low,Aster,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Low,Apollo Hospitals,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Low,AIIMS,Delhi,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Low,1mg,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Low,Practo,Chennai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Low,Narayana Health,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Low,PharmEasy,Hyderabad,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Low,Apollo Hospitals,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Low,AIIMS,Chennai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Low,Narayana Health,Bangalore,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Aster,Delhi,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Apollo Hospitals,Chennai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,1mg,Hyderabad,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Medanta,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Apollo Hospitals,Delhi,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,AIIMS,Chennai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Aster,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,AIIMS,Pune,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Practo,Hyderabad,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Medanta,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,PharmEasy,Pune,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Apollo Hospitals,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Aster,Delhi,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Narayana Health,Pune,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,PharmEasy,Hyderabad,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Narayana Health,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Fortis,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Practo,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Apollo Hospitals,Bangalore,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Practo,Pune,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Narayana Health,Bangalore,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,AIIMS,Delhi,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Aster,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Aster,Pune,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,AIIMS,Hyderabad,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Fortis,Delhi,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Fortis,Pune,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Medanta,Chennai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,PharmEasy,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Fortis,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Aster,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,PharmEasy,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Narayana Health,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,1mg,Pune,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,PharmEasy,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Medanta,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Narayana Health,Pune,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Fortis,Pune,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Fortis,Pune,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Aster,Pune,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,1mg,Chennai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Apollo Hospitals,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Apollo Hospitals,Pune,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Apollo Hospitals,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Aster,Hyderabad,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,1mg,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Apollo Hospitals,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Medanta,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Medanta,Chennai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,AIIMS,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Narayana Health,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Practo,Chennai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Fortis,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Practo,Delhi,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Practo,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,1mg,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,AIIMS,Bangalore,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,PharmEasy,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Narayana Health,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Fortis,Pune,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,PharmEasy,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Fortis,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Apollo Hospitals,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,AIIMS,Pune,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,1mg,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Medanta,Bangalore,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,1mg,Delhi,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Aster,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,AIIMS,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,PharmEasy,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Aster,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Aster,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Aster,Hyderabad,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,1mg,Pune,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Apollo Hospitals,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,AIIMS,Bangalore,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,1mg,Chennai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,PharmEasy,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Apollo Hospitals,Pune,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Aster,Pune,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Medanta,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,PharmEasy,Pune,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Aster,Hyderabad,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Apollo Hospitals,Pune,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Narayana Health,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,1mg,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Medanta,Delhi,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Fortis,Bangalore,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Practo,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Practo,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Narayana Health,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Medanta,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Narayana Health,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Apollo Hospitals,Pune,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,1mg,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,1mg,Chennai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,AIIMS,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,1mg,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Fortis,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,AIIMS,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Aster,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Apollo Hospitals,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Fortis,Chennai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Aster,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,PharmEasy,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,AIIMS,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Fortis,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Apollo Hospitals,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,AIIMS,Bangalore,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Narayana Health,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,AIIMS,Chennai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,1mg,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Narayana Health,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Apollo Hospitals,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,1mg,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Apollo Hospitals,Pune,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Aster,Hyderabad,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Apollo Hospitals,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Aster,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,1mg,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Medanta,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,1mg,Pune,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,PharmEasy,Pune,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Apollo Hospitals,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Apollo Hospitals,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Apollo Hospitals,Pune,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,1mg,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Fortis,Chennai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Practo,Delhi,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Narayana Health,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,1mg,Pune,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Fortis,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Practo,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,AIIMS,Delhi,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,1mg,Pune,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Practo,Chennai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,AIIMS,Bangalore,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Practo,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,AIIMS,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,AIIMS,Pune,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Apollo Hospitals,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Aster,Delhi,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,1mg,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Fortis,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Aster,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Narayana Health,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Practo,Bangalore,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,AIIMS,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Apollo Hospitals,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Medanta,Delhi,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Aster,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Apollo Hospitals,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Practo,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Medanta,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Narayana Health,Pune,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Medanta,Pune,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Narayana Health,Hyderabad,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Fortis,Chennai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,AIIMS,Chennai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Apollo Hospitals,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Practo,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,1mg,Delhi,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Narayana Health,Delhi,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Apollo Hospitals,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Aster,Pune,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,1mg,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Apollo Hospitals,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Apollo Hospitals,Pune,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,PharmEasy,Bangalore,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Narayana Health,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Medanta,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Medanta,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Fortis,Hyderabad,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Practo,Mumbai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Aster,Pune,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Narayana Health,Chennai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Medanta,Delhi,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Medanta,Delhi,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Practo,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,1mg,Chennai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Medanta,Bangalore,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Apollo Hospitals,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Apollo Hospitals,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,1mg,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Practo,Pune,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,Apollo Hospitals,Bangalore,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,AIIMS,Bangalore,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,PharmEasy,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,PharmEasy,Hyderabad,"research methodology,data analysis"
